Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Type,Label
80,1629049,12,8,2145,10218,566,0,178.75,225.8890013,5330,0,1277.25,1966.095532,7589.090322,12.27710155,85739.42105,333916.5926,1463559,59,1629049,148095.3636,437028.5918,1463559,195,157606,22515.14286,18549.7935,52274,1610,0,0,0,0,392,264,7.366260929,4.910840619,0,5330,588.7142857,1299.540116,1688804.514,0,0,0,1,0,0,0,0,0,618.15,178.75,1277.25,392,0,0,0,0,0,0,12,2145,8,10218,29200,262,5,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force,1
80,5088371,4,4,358,763,358,0,89.5,179.0,763,0,190.75,381.5,220.306263,1.572212404,726910.1429,1885618.448,5002505,4,85866,28622.0,48725.89401,84883,4,5088295,1696098.333,2864350.285,5003217,980,0,0,0,0,136,136,0.786106202,0.786106202,0,763,124.5555556,267.0922645,71338.27778,0,0,0,1,0,0,0,0,1,140.125,89.5,190.75,136,0,0,0,0,0,0,4,358,4,763,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force,1
80,21405204,28,19,5927,19891,561,0,211.6785714,219.408473,2896,0,1046.894737,961.5663665,1206.155288,2.195727731,465330.5217,1188382.211,4962947,40,21400000,792785.3333,1474704.318,4962947,705,16400000,911302.8889,1427512.635,4475937,61,0,0,0,0,904,616,1.308093116,0.887634614,0,2896,537.875,745.6869637,556049.0479,0,0,0,1,0,0,0,0,0,549.3191489,211.6785714,1046.894737,904,0,0,0,0,0,0,28,5927,19,19891,29200,348,14,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force,1
80,66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,241,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force,1
80,4050296,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.987582142,1350098.667,2337892.169,4049664,91,4050296,2025148.0,2863097.984,4049664,632,0,0.0,0.0,0,0,0,0,0,0,104,40,0.740686607,0.246895536,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Brute Force,1
80,5006127,4,4,447,530,447,0,111.75,223.5,530,0,132.5,265.0,195.1608499,1.59804176,715161.0,1889619.815,5000415,4,5712,1904.0,2168.235227,4266,4,5005996,1668665.333,2885896.206,5001011,1407,0,0,0,0,136,136,0.79902088,0.79902088,0,530,108.5555556,216.4053552,46831.27778,0,0,0,1,0,0,0,0,1,122.125,111.75,132.5,136,0,0,0,0,0,0,4,447,4,530,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Sql Injection,1
80,508,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5905.511811,254.0,309.7127702,473,35,508,508.0,0.0,508,508,0,0.0,0.0,0,0,0,0,0,0,64,32,3937.007874,1968.503937,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Sql Injection,1
80,5069927,4,4,460,1840,460,0,115.0,230.0,1840,0,460.0,920.0,453.6554471,1.57793199,724275.2857,1885988.001,5000920,4,69007,23002.33333,39060.03203,68102,4,5069799,1689933.0,2868230.999,5001659,870,0,0,0,0,136,136,0.788965995,0.788965995,0,1840,255.5555556,613.3333333,376177.7778,0,0,0,1,0,0,0,0,1,287.5,115.0,460.0,136,0,0,0,0,0,0,4,460,4,1840,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Sql Injection,1
80,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,257,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Sql Injection,1
80,5038618,4,4,537,1881,537,0,134.25,268.5,1881,0,470.25,940.5,479.8934946,1.587736955,719802.5714,1889342.685,5004343,4,34275,11425.0,18999.11822,33357,4,5038504,1679501.333,2880144.775,5005156,872,0,0,0,0,136,136,0.793868477,0.793868477,0,1881,268.6666667,630.1680331,397111.75,0,0,0,1,0,0,0,0,1,302.25,134.25,470.25,136,0,0,0,0,0,0,4,537,4,1881,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Sql Injection,1
80,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,258,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Sql Injection,1
80,5086516,5,4,600,4149,600,0,120.0,268.3281573,4149,0,1037.25,2074.5,933.6449546,1.769383995,635814.5,1765197.44,5003905,4,82611,20652.75,40435.10527,81303,4,5086374,1695458.0,2866512.802,5005103,847,0,0,0,0,168,136,0.982991108,0.786392887,0,4149,474.9,1304.645584,1702100.1,0,0,0,1,0,0,0,0,0,527.6666667,120.0,1037.25,168,0,0,0,0,0,0,5,600,4,4149,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Sql Injection,1
80,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20833.33333,20833.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,296,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Sql Injection,1
80,5006168,4,4,599,2021,599,0,149.75,299.5,2021,0,505.25,1010.5,523.35439,1.598028672,715166.8571,1889455.998,5000049,108,6119,2039.666667,2628.237496,5066,330,5005995,1668665.0,2885649.943,5000726,988,0,0,0,0,136,136,0.799014336,0.799014336,0,2021,291.1111111,678.2819186,460066.3611,0,0,0,1,0,0,0,0,1,327.5,149.75,505.25,136,0,0,0,0,0,0,4,599,4,2021,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Sql Injection,1
80,78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,260,236,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ Sql Injection,1
80,5638432,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.709417086,1879477.333,3254752.687,5637742,72,5638432,2819216.0,3985997.695,5637742,690,0,0.0,0.0,0,0,0,0,0,0,104,40,0.532062815,0.177354272,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS,1
80,5638527,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.709405134,1879509.0,3254757.302,5637779,146,5638527,2819263.5,3985982.846,5637779,748,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53205385,0.177351283,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS,1
80,5945704,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.672754648,1981901.333,3432192.632,5945056,48,5945704,2972852.0,4203331.207,5945056,648,0,0.0,0.0,0,0,0,0,0,0,104,40,0.504565986,0.168188662,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS,1
80,6075117,16,12,2615,13133,559,0,163.4375,199.0490622,7240,0,1094.416667,1985.141601,2592.21345,4.608964733,225004.3333,968644.3136,5004329,4,1070788,71385.86667,214272.2428,841350,4,6075016,552274.1818,1497550.392,5005140,69,0,0,0,0,520,392,2.633694133,1.9752706,0,7240,543.0344828,1338.86443,1792557.963,0,0,0,1,0,0,0,0,0,562.4285714,163.4375,1094.416667,520,0,0,0,0,0,0,16,2615,12,13133,29200,286,7,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS,1
80,34,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,29411.76471,29411.76471,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,492,286,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS,1
80,3958444,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.010498064,1319481.333,2284898.632,3957855,65,3958444,1979222.0,2798209.624,3957855,589,0,0.0,0.0,0,0,0,0,0,0,104,40,0.757873548,0.252624516,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS,1
80,4020679,20,11,2972,13653,559,0,148.6,192.9694276,7926,0,1241.181818,2257.835991,4134.873737,7.710140501,134022.6333,527321.7447,2804194,4,4020679,211614.6842,656258.705,2804194,4,1215595,121559.5,259197.1868,846614,156,0,0,0,0,648,360,4.974284194,2.735856307,0,7926,519.53125,1396.262615,1949549.289,0,0,0,1,0,0,0,0,0,536.2903226,148.6,1241.181818,648,0,0,0,0,0,0,20,2972,11,13653,29200,294,8,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS,1
80,3607565,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.108781131,1202521.667,2082250.127,3606897,146,3607565,1803782.5,2549988.98,3606897,668,0,0.0,0.0,0,0,0,0,0,0,104,40,0.831585848,0.277195283,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS,1
80,3607613,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.108766378,1202537.667,2082261.387,3606926,140,3607613,1803806.5,2549996.051,3606926,687,0,0.0,0.0,0,0,0,0,0,0,104,40,0.831574784,0.277191595,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS,1
80,5607142,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.713375905,1869047.333,3236631.968,5606388,155,5607142,2803571.0,3963781.814,5606388,754,0,0.0,0.0,0,0,0,0,0,0,104,40,0.535031929,0.178343976,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack ï¿½ XSS,1
49188,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,329,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
49188,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,329,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
49486,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
49486,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
88,609,7,4,484,414,233,0,69.1428571429,111.9678950584,207,0,103.5,119.5115057223,1474548.44006568,18062.3973727422,60.9,115.1949555223,381,2,609,101.5,177.0895253819,460,2,467,155.6666666667,263.5608721592,460,3,0,0,0,0,164,104,11494.2528735632,6568.144499179,0,233,74.8333333333,107.5274454042,11562.1515151515,0,0,0,1,0,0,0,0,0,81.6363636364,69.1428571429,103.5,164,0,0,0,0,0,0,7,484,4,414,8192,2053,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
88,879,9,4,656,3064,313,0,72.8888888889,136.1538141629,1532,0,766.0,884.5006123985,4232081.9112628,14789.5335608646,73.25,209.0550710394,734,1,879,109.875,281.977424375,806,1,764,254.6666666667,434.1685540586,756,3,0,0,0,0,204,104,10238.9078498294,4550.6257110353,0,1532,265.7142857143,547.8425417485,300131.450549451,0,0,0,1,0,0,0,0,0,286.1538461538,72.8888888889,766.0,204,0,0,0,0,0,0,9,656,4,3064,8192,2053,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
88,1160,9,6,3134,3048,1552,0,348.2222222222,682.4825598097,1518,0,508.0,782.3472374847,5329310.34482759,12931.0344827586,82.8571428571,218.2461056637,836,1,1160,145.0,326.90802551,950,1,1022,204.4,354.3533547181,836,3,0,0,0,0,204,144,7758.6206896552,5172.4137931035,0,1552,386.375,684.9689895657,469182.516666667,0,0,0,1,0,0,0,0,0,412.1333333333,348.2222222222,508.0,204,0,0,0,0,0,0,9,3134,6,3048,8192,2053,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
88,524,7,4,2812,2820,1397,0,401.7142857143,679.9148756243,1410,0,705.0,814.0638795574,10748091.6030534,20992.3664122137,52.4,83.6782196539,284,1,524,87.3333333333,143.7284476597,377,1,440,146.6666666667,169.1636288726,342,49,0,0,0,0,164,104,13358.7786259542,7633.5877862596,0,1410,469.3333333333,689.9433881036,476021.878787879,0,0,0,1,0,0,0,0,0,512.0,401.7142857143,705.0,164,0,0,0,0,0,0,7,2812,4,2820,8192,2053,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
1034,6,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,2000000.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,166666.666666667,166666.666666667,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,2053,251,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
88,1119,9,6,3160,3060,1565,0,351.1111111111,688.2149817543,1524,0,510.0,785.4456060097,5558534.40571939,13404.8257372654,79.9285714286,190.290653914,704,1,1119,139.875,263.0379861215,759,1,1047,209.4,310.6385359224,704,3,0,0,0,0,204,144,8042.8954423593,5361.9302949062,0,1565,388.75,689.2425310924,475055.266666667,0,0,0,1,0,0,0,0,0,414.6666666667,351.1111111111,510.0,204,0,0,0,0,0,0,9,3160,6,3060,8192,2053,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
389,18378,13,13,4160,5724,1672,0,320.0,612.9740342516,2634,0,440.3076923077,817.308936349,537816.955054957,1414.7350092502,735.12,3222.5996276299,16177,1,18378,1531.5,4628.9492131781,16177,3,18292,1524.3333333333,4674.3796347427,16337,1,0,0,0,0,284,284,707.3675046251,707.3675046251,0,2634,366.0740740741,700.4948210387,490692.994301994,0,0,0,1,0,0,0,0,1,380.1538461538,320.0,440.3076923077,284,0,0,0,0,0,0,13,4160,13,5724,8192,0,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
88,822,7,4,458,356,220,0,65.4285714286,105.6264757575,178,0,89.0,102.7683479158,990267.639902676,13381.99513382,82.2,177.6662288925,579,1,822,137.0,269.6004451035,683,1,660,220.0,375.8550252424,654,3,0,0,0,0,164,104,8515.8150851582,4866.1800486618,0,220,67.8333333333,97.728597595,9550.8787878788,0,0,0,1,0,0,0,0,0,74.0,65.4285714286,89.0,164,0,0,0,0,0,0,7,458,4,356,8192,2053,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
88,876,9,4,630,2942,300,0,70.0,130.4223907157,1471,0,735.5,849.2822459779,4077625.57077626,14840.1826484018,73.0,209.199339474,734,1,876,109.5,281.3553929514,804,1,756,252.0,429.5497642881,748,3,0,0,0,0,204,104,10273.9726027397,4566.2100456621,0,1471,255.1428571429,525.9783349067,276653.208791209,0,0,0,1,0,0,0,0,0,274.7692307692,70.0,735.5,204,0,0,0,0,0,0,9,630,4,2942,8192,2053,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
88,1009,7,4,2748,2780,1365,0,392.5714285714,664.3005989116,1390,0,695.0,802.5168741736,5478691.7740337,10901.8830525273,100.9,248.1027788818,804,1,1009,168.1666666667,340.1925435201,861,1,864,288.0,492.7687084221,857,3,0,0,0,0,164,104,6937.5619425174,3964.3211100099,0,1390,460.6666666667,677.1727768428,458562.96969697,0,0,0,1,0,0,0,0,0,502.5454545455,392.5714285714,695.0,164,0,0,0,0,0,0,7,2748,4,2780,8192,2053,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
88,616,7,4,484,414,233,0,69.1428571429,111.9678950584,207,0,103.5,119.5115057223,1457792.20779221,17857.1428571429,61.6,119.0062556712,393,1,616,102.6666666667,180.4933978479,468,1,466,155.3333333333,262.9835229313,459,3,0,0,0,0,164,104,11363.6363636364,6493.5064935065,0,233,74.8333333333,107.5274454042,11562.1515151515,0,0,0,1,0,0,0,0,0,81.6363636364,69.1428571429,103.5,164,0,0,0,0,0,0,7,484,4,414,8192,2053,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
1045,5,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,2400000.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,200000.0,200000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,2053,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
88,946,9,4,654,3064,312,0,72.6666666667,135.7129323241,1532,0,766.0,884.5006123985,3930232.55813953,13742.0718816068,78.8333333333,193.222826307,689,1,946,118.25,248.5895929324,730,1,790,263.3333333333,449.1796225713,782,3,0,0,0,0,204,104,9513.7420718816,4228.3298097252,0,1532,265.5714285714,547.8293830811,300117.032967033,0,0,0,1,0,0,0,0,0,286.0,72.6666666667,766.0,204,0,0,0,0,0,0,9,654,4,3064,8192,2053,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
80,5021059,6,5,703,1414,356,0,117.1666667,181.5361305,1050,0,282.8,456.923626,421.6242032,2.190772903,502105.9,1568379.157,4965658,19,55401,11080.2,17612.66701,41863,19,5020928,1255232.0,2499939.593,5005133,1053,0,0,0,0,200,168,1.194967038,0.995805865,0,1050,176.4166667,317.4711034,100787.9015,0,0,0,1,0,0,0,0,0,192.4545455,117.1666667,282.8,200,0,0,0,0,0,0,6,703,5,1414,29200,243,2,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,253,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,5024211,6,5,703,1414,356,0,117.1666667,181.5361305,1050,0,282.8,456.923626,421.3596921,2.189398495,502421.1,1567646.993,4963884,19,60327,12065.4,17903.39797,42441,19,5024076,1256019.0,2498298.343,5003449,948,0,0,0,0,200,168,1.194217361,0.995181134,0,1050,176.4166667,317.4711034,100787.9015,0,0,0,1,0,0,0,0,0,192.4545455,117.1666667,282.8,200,0,0,0,0,0,0,6,703,5,1414,29200,243,2,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,253,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,5386396,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.742611572,1795465.333,3108998.888,5385428,130,5386396,2693198.0,3807388.179,5385428,968,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556958679,0.185652893,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,5018079,6,5,703,1413,356,0,117.1666667,181.5361305,1049,0,282.6,456.5038883,421.6753064,2.192073899,501807.9,1566571.74,4960208,20,57871,11574.2,18030.54377,42532,20,5017957,1254489.25,2497205.938,5000284,960,0,0,0,0,200,168,1.195676672,0.996397227,0,1049,176.3333333,317.2209821,100629.1515,0,0,0,1,0,0,0,0,0,192.3636364,117.1666667,282.6,200,0,0,0,0,0,0,6,703,5,1413,29200,243,2,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,101,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19801.9802,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9900.990099,9900.990099,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,253,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,5001169,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.799813004,1667056.333,2886644.265,5000266,131,5001169,2500584.5,3535083.479,5000266,903,0,0.0,0.0,0,0,0,0,0,0,104,40,0.599859753,0.199953251,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
80,671,2,1,8,2,6,2,4.0,2.828427125,2,2,2.0,0.0,14903.12966,4470.938897,335.5,296.2777413,545,126,671,671.0,0.0,671,671,0,0.0,0.0,0,0,0,0,0,0,44,24,2980.625931,1490.312966,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
443,102,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,78431.37255,19607.84314,102.0,0.0,102,102,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,9803.921569,9803.921569,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1
22,1266342,41,44,2664,6954,456,0,64.97560976,109.864573,976,0,158.0454545,312.6752498,7595.10464,67.12246771,15075.5,104051.3997,948537,0,1266342,31658.55,159355.2595,996324,2,317671,7387.697674,19636.44809,104616,1,0,0,0,0,1328,1424,32.37671972,34.74574799,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,0,1,113.1529412,64.97560976,158.0454545,1328,0,0,0,0,0,0,41,2664,44,6954,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0
